,URL,Conteúdo
10,https://www.estadao.com.br/paladar/blog-da-belle/leveduras-com-dna-modificado-podem-dar-novo-sabor-aos-vinhos-diz-estudo/,"Depois do vinho sem uva (proposto por uma empresa de biotecnologia de San Francisco, a Ava Winery, que pretendecriar vinhos sem fermentação, apenas por ""reprodução molecular""), chegou a vez das leveduras geneticamente modificadas, que podem criar sabores novos e únicos a vinhos e cervejas. A descoberta foi feita por um grupo de pesquisadoras belgas, que encontraram um gene nas leveduras que dão sabor adocicado a vinhos e cervejas.Leveduras dentro de barrica de Champagne, em Noé-les-Mallets, na cave Louise Brison. FOTO: Isabelle Moreira Lima/EstadãoFoto:  EstadãoO estudo, divulgado na publicação daSociedade Americana de Microbiologia, pode ser utilizado para se criar novos sabores. Um composto chamado acetato de fenetila é responsável pelos aromas de rosa e mel em vinhos. ""Em alguns vinhos, você consegue sentir o aroma de rosa acima de todos os outros"", afirmou ao siteDrinks BusinessJohan Thevelein, um dos microbiólogos envolvidos com o projeto em Flandres.As leveduras usadas na fermentação tem alto poder de determinar como serão os vinhos. No vinho, a maioria dos sabores vêm das uvas, mas as leveduras podem modificá-los."
11,https://www.estadao.com.br/paladar/blog-da-belle/sete-bares-de-vinho-de-sao-paulo-fazem-festival-de-verao/,"A partir deste sábado (20) até 4 de fevereiro, sete bares de vinho paulistanos - Canaille Bar, Dionysos, Jamón, Jamón, Ovo e Uva, Rubi Wine Bar, Sancho Bar y Tapas e Vinoteca Paulistana - se unem para servir espumantes, brancos, rosés e tintos leves a preço de importadora, em garrafa ou taça. A lista geral inclui rótulos da Argentina, Chile, Espanha, França, Itália e Portugal.Hall de entrada do Ovo e Uva, que vende vinhos em promoção até o dia 4 de fevereiro. FOTO: Alex Silva/EstadãoFoto:  EstadãoA Vinoteca Paulistana, em Perdizes selecionou apenas argentinos, como o Finca Las Moras Syrah rosé (R$ 48,90 a garrafa; R$ 13 a taça). No Jamón, Jamón, especializado em gastronomia espanhola, estará disponível o espanhol Tarima Monastrell (R$ 79 a garrafa; R$ 20 a taça), da Bodegas Volver, de Alicante.O Dionysos, em Pinheiros, oferece o chileno Pionero Chardonnay (R$ 49 a garrafa; R$ 13 a taça) e os italianos Villa Cardeto Sangiovese (R$ 66,40 a garrafa; R$ 17 a taça) e Acquerello Pinot Grigio (R$ 64 a garrafa; R$ 16 a taça), entre mais 14 rótulos. No Canaille há duas opções de orgânicos franceses, Claude Val Blanc e Claude Val Rouge, ambos a R$ 65,50 a garrafa e R$ 17 a taça.No Ovo e Uva, a seleção inclui 22 rótulos, como o espumante argentino Nocturno Brut (R$ 44 a garrafa; R$ 11 a taça), o chileno Caliterra Aventura Chardonnay (R$ 60,30 a garrafa; R$ 16 a taça) e o rosé francês Esprit Méditerranée (R$ 69 a garrafa; R$ 18 a taça). São quatro opções no Rubi Wine Bar, como o branco La Linda Torrontés (R$ 63,70 a garrafa; R$ 16 a taça). E no Sancho Bar y Tapas, localizado no Baixo Augusta, são seis opções, como o De Martino Estate Reserva Carménère (R$ 66,60 a garrafa; R$ 17 a taça).A lista com os vinhos que cada casa irá oferecer, seus endereços e horários de funcionamento estão nositedo festival.Continua após a publicidadeSERVIÇO2º Festival Vinho no Boteco - Verão - De 20/1 a 4/2, sete wine bars de São Paulo se unem para servir vinhos a preço de importadora."
12,https://www.estadao.com.br/paladar/blog-da-belle/duas-feiras-para-comprar-os-vinhos-das-festas-de-fim-de-ano/,"Os próximos dias oferecem boas oportunidades para comprar os vinhos do fim do ano. Uma delas é feira de vinhos Brindisi, que tem sua edição de Natal neste sábado (8), das 14h às 20h. Cerca de 40 rótulos de países como Argentina, Chile, Portugal, Espanha e Itália estarão à venda, com preços de R$ 50 a R$ 200.Entre os destaques estão vinhos de pequenos produtores e vinícolas boutique como Veramonte (Chile), Finca La Anita (Argentina), os vinhos do Dão e do Douro da Lusovini e as brasileiras Dunamis e Casa Verrone.Feiras podem ser uma oportunidade de ouro para comprar com desconto os vinhos do fim do ano. (Foto:  Tony Cenicola/NYT)A feira conta com um wine bar vendendo taças de vinhos especiais a preços promocionais entre R$ 10 e R$ 20, e com apresentações e degustações conduzidas pela sommelière Marina Bertolucci, da Winely2U e de Carla Oliveira, co-founder da Brindisi Vinhos.Os ingressos custam R$50, sendo R$30 revertidos em compras no dia da feira.newsletterPaladarAs melhores críticas gastronômicas, receitas e dicas de bares e restaurantes, às sextas-feiras.inscreverAo se cadastrar nas newsletters, você concorda com osTermos de UsoePolítica de Privacidade.Nos dias 13 e 14 é a vez doQuintanda, de Pinheiros, que oferece descontos a partir de 15% em 40 rótulos de seis importadoras. Além dos vinhos, há a a participação do gin Amázzoni, uma seleção de queijos d'A Queijaria e os azeites nacionais Oliq (São Paulo) e Borriello (Minas Gerais).Continua após a publicidadeEntre os rótulos, opções como o tinto biodinâmico Pipeño; rótulos celebrados como Rutini, Villa Antinori e Esteva, e opções para quem busca custo-benefício como C'Est la vie, Real Compañía de Vinos e Casas del Toqui. O mercado de vinhos brasileiros será representado pelas vinícolas Guaspari (Espírito Santo do Pinhal, São Paulo) e Guatambu (Dom Pedrito, Campanha Gaúcha).O evento acontece no mezanino da Quitanda nos dias 13 e 14 de dezembro, das 17h às 22h. Há um valor da entrada de R$60, sendo R$50 convertidos em compras na feira.SERVIÇOFeira QuitandaEndereço: Rua Mateus Grou, 159. Pinheiros Tel: (11) 3060- 3230 Dias: 13 e 14 de dezembro Horário: das 17h às 22h Ingressos: R$60, sendo R$50 convertidos em comprasFeira de Vinhos Brindisi - edição especial de NatalDia 8 de dezembro, sábado, das 14 às 20 horas Rua Frei Galvão, 135 - Jd. Paulistano/São Paulo, SP Ingressos: R$ 50,00 (R$ 30,00 podem ser usados para comprar vinhos) Venda antecipada pelo e-mail contato@brindisivinhos.com.br e no dia na entrada do evento. Mais informações: (11) 2548-6044 |www.brindisivinhos.com.brcontato@brindisivinhos.com.br e mabertolucci@hotmail.com"
13,https://www.estadao.com.br/paladar/blog-da-belle/rio-tem-semana-dedicada-ao-vinho-a-partir-de-segunda/,"A partir desta segunda, 19, até o domingo, 27, o Rio de Janeiro será palco do Rio Wine and Food Festival (RWFF), evento que leva o vinho ao mercado, à balada, à feira de negócios e a jantares de alta gastronomia.Morro da Urca, onde serão realizadas algumas das ações do RWFF 2017. FOTO: RWFF/DivulgaçãoFoto:  EstadãoAntes mesmo da abertura oficial, que será realizada na segunda (21), o festival leva vinhos ao CADEG, o mercado municipal do RJ em Benfica. Serão servidos vinho em taça, os restaurantes locais farão promoções, palestras e será realizada uma masterclass, além de encontro de confrarias.A abertura oficial acontece no dia 21 de agosto, no Gávea Golf Club, com um jantar de gala para convidados, no qual são entregues os troféus Vinha Velha para empresas e personalidades que se destacam no mercado de vinhos. Além disso, será entregue o troféu Sommelier do Ano, concurso realizado em parceria com a Associação Brasileira de Sommeliers-RJ.Na terça-feira dia 22, das 8h às 17h, a Fundação Getúlio Vargas - FGV realiza o seminário Vinho & Negócios. A entrada é franca, mas é preciso inscrever-se. À noite, é a vez do Degusta Talk Show, no Copacabana Palace, em que Christian Wyle, CEO daBodega Garzonserá entrevistado, enquanto o público degusta os vinhos da vinícola uruguaia.newsletterPaladarAs melhores críticas gastronômicas, receitas e dicas de bares e restaurantes, às sextas-feiras.inscreverAo se cadastrar nas newsletters, você concorda com osTermos de UsoePolítica de Privacidade.Na quinta-feira é a vez da Feira Show De Vinhos, no Clube Piraquê. No mesmo dia e local, acontecem as Master Classes, com as provas ""O Melhor do Uruguai"", ""Nova Zelândia"" e ""Brasil X Resto do Mundo"", que vai comparar espumantes brasileiros com estrangeiros, além de um painel de vinhos italianos conduzido pela importadora Vind'ame e da degustação ""Brasil de Guarda"", com rótulos produzidos a partir da década 1970.Continua após a publicidadeNo dia 23, a associação de vinícolas chilenasWines of Chilerealiza uma feira no Gran Meliá Nacional,e no 24, é a vez doTannat Tour, do órgão oficial uruguaio Wines of Uruguai.No próximo fim de semana, de 25 a 27 de agosto, o Wine Bus, um ônibus de dois andares que harmoniza um city tour com degustação de vinhos, circula pelo Rio. Há também o festival de vinhos em taça, feira de queijos artesanais, food trucks, palestras e música ao vivo no Mercado dos Produtores Uptown, na Barra.O Wine Out, um outlet de venda promocional de vinhos com aulas e provas dirigidas ao público em geral, será realizada no Morro da Urca e com acesso pelo Bondinho do Pão de Açúcar. É neste local também que acontece a pré estréia do filme The Duel of Wines, com a presença do ator-sommelier Charlie Arturaola.Ao longo da semana será realizado ainda o Rio Rolha Zero, promoção na qual participam mais de cem restaurantes que durante os dias de evento não cobram taxa de rolha.SERVIÇO5º Rio Wine and Food FestivalData: de 21 a 27 de agosto de 2017 (pré-abertura dia 19 de agosto) Local: Rio de Janeiro (vários espaços da cidade) Programação completa:www.riowineandfoodfestival.com.brInscrições e compra de ingressos:ingressocerto.comInformações para público:contato@riowineandfoodfestival.com.br"
14,https://www.estadao.com.br/paladar/blog-da-belle/grande-prova-vinhos-do-brasil-avalia-821-rotulos-no-rio-de-janeiro/,"Centenas de vinhos brasileiros divididos em 33 categorias serão degustados no Rio de Janeiro a partir desta segunda (23) até quinta (26) durante a Grande Prova Vinhos do Brasil, que chega à sexta edição. Neste ano há um recorde de amostras inscritas: são 821 amostras de 122 vinícolas.Amostras a serem degustadas na prova que começa nesta segunda (23) no Rio. FOTO: Grande Prova Vinhos do BrasilFoto:  EstadãoOs vinhos serão julgados por 25 jurados presididos pelo especialista carioca Marcelo Copello e com oparticipação especial do presidente da associação de enólogos do Chile, Eugenio Lira.O resultado será divulgado na semana seguinte, com uma feira de vinhos aberta ao público, e publicado no Anuário Vinhos do Brasil 2018, junto com o panorama do setor, divulgado no início do ano.Conheça as categorias que serão avaliadas:newsletterPaladarAs melhores críticas gastronômicas, receitas e dicas de bares e restaurantes, às sextas-feiras.inscreverAo se cadastrar nas newsletters, você concorda com osTermos de UsoePolítica de Privacidade.1. Espumante Brut branco ChampenoiseContinua após a publicidade2. Espumante Brut branco Charmat3. Espumante Brut rosé Champenoise4. Espumante Brut rosé Charmat5. Espumante extra-brut, nature branco6. Espumante extra-brut, nature rosé7. Espumante prosecco/glera8. Espumante moscatel brancoContinua após a publicidade9. Espumante demi-sec, branco10. Espumante moscatel e demi-sec rosé11. Branco Chardonnay12. Branco Sauvignon Blanc13. Branco Gewurztraminer14. Branco Riesling15. Branco MoscatoContinua após a publicidade16. Branco de outras castas e cortes brancos17. Tinto Cabernet Sauvignon18. Tinto Merlot19. Tinto Tannat20. Tinto Sangiovese21. Tinto Pinot Noir22. Tinto SyrahContinua após a publicidade23. Tinto Tenpranillo24. Tinto Cabernet Franc25. Tinto Marselan26. Tinto de outras castas27. Tinto Cortes28. Tintos Super Premium (acima de R$ 120)29. RoséContinua após a publicidade30. Doces e Fortificados31. Suco de Uva Integral Branco32. Suco de Uva Integral Tinto33. Best Buys (melhores compras, até R$ 49,99)"
15,https://www.estadao.com.br/paladar/blog-da-belle/os-melhores-vinhos-por-ate-r-70-da-expovinis/,"Como o bolso é um ponto sensível de muitos enófilos, para alguns a lista dos melhores vinhos por até R$ 70 daExpovinisé até mais interessante do que a doTop Ten, que reúne os melhores vinhos da feira sem recorte de preço. Estes vinhos são garimpados pelos Wineblog Hunter, grupo de blogueiros capitaneados pelo especialista Cesar Adames.Feira elege os melhores vinhos por menos de R$ 70. FOTOS: Studio F/DivulgaçãoFoto:  EstadãoVinhos garimpados por blogueiros na Expovinis. FOTO: Cesar Adames/DivulgaçãoFoto:  EstadãonewsletterPaladarAs melhores críticas gastronômicas, receitas e dicas de bares e restaurantes, às sextas-feiras.inscreverAo se cadastrar nas newsletters, você concorda com osTermos de UsoePolítica de Privacidade.A lista completa não costuma ser divulgada, apenas o melhor rótulo branco e o melhor tinto, eleitos neste ano em uma degustação realizada nesta quarta-feira (7). Mas, neste ano, você conhece a lista aqui.Continua após a publicidadeVale lembrar que o preço foi divulgado pelos importadores e produtores presentes na Expovinis e que pode haver alguma flutuação nos pontos de venda.BRANCOS?Amaral Sauvignon Blanc 2016 (R$ 70 na Bruck) Chile - eleito o melhor branco?Batalha Chardonnay 2014 (R$ 60 na vinícola) Brasil?Helios Circe Sauvignon Blanc 2014 (R$ 70 na vinícola) Brasil?Lidio Carraro Dádiva Chardonnay 2015 (R$ 55 na vinícola) Brasil?Dona Augusta Douro 2011 (R$ 60 na Associação Produtores e Comerciantes de Azeites e Vinhos de Portugal) Portugal?Falernia Pedro Ximenez 2016 (65 na Premium) Chile?Mandoria Pinot Grigio 2015 (R$ 69 na Galeria dos Vinhos) Itália?Puklavec & Friends Sauvignon Blanc-Pinot Grigio 2016 (R$ 70 na P&F) Esolvenia?Quereu Sauvignon Blanc 2016 (R$ 47,75 na Premiun) Chile?Quinta da Alorna Arinto, Fernão Pires, Sauvignon Blanc, Marsanne 2016 (R$ 64 na Adega Alentejana) PortugalFoto:  EstadãoTINTOS?Torre de Estremoz Trincadeira-Alicante Bouschet-Touriga Nacional-Aragonez 2015 (R$ 61,50 na Adega Alentejana) Portugal - eleito o melhor tinto?Aracuri Cabernet Sauvignon 2013 (R$ 45) Brasil?Peterlongo Armando Memória Tannat 2015 (R$ 65) Brasil?Pericó Basalto Cabernet Sauvignon Merlot 2012 (R$ 65) Brasil?Chilcas Cabernet Sauvignon 2015 (R$ 55) Chile?Courela Aragonez-Syrah-Touriga Nacional 2015 (R$ 56 na Adega Alentejana) Portugal?Falernia Sangiovese 2013 (R$ 64 na Premium) Chile?Las2ces Bobal-Syrah-Tempranillo 2014 (R$ 49 na Bacco's) Espanha?Lealtanza Edicion Limitada Tempranillo 2013 (R$ 67,50) Espanha?Lucano Merlot 2010 (R$ 32) Brasil?Mandoria Syrah 2014 (R$ 66 na Galeria dos Vinhos) Itália"
16,https://www.estadao.com.br/paladar/blog-da-belle/entusiastas-se-mobilizam-em-defesa-de-produtor-de-vinho-natural-do-rs/,"Um grupo de What's App com 256 participantes discute, em tempo real, o caso do garagista Eduardo Zenker, que teve todos os vinhos apreendidos na quarta-feira (7) há mais de 24 horas. Entre os participantes, sommeliers, educadores, chefs de cozinha, enófilos, advogados, jornalistas. O que eles querem é achar uma maneira de preservar o estoque de Zenker e encontrar maneiras de trazer os produtores de vinho natural para a legalidade. Cogitam até a construção de um adega comum.Lis Cereja, da Enoteca Saint Vin Saint, uma das maiores embaixadoras do vinho natural no Brasil.Foto:  Gui Gomes/EstadãoMuitos desses produtores são o que o mundo do vinho chama de ""garagista"", que elaboram vinhos com mínima intervenção enológica na garagem de casa. Desta forma, não usam muito dos produtos enológicos (leveduras adicionadas, químicos, etc.), tampouco tem grandes estruturas como as vinícolas grandes. Em vez de tanques de aço inoxidável, usa pipas de polipropileno.Leia +Produtor natural do RS tem todos os vinhos apreendidosVinho apreendido no RS será analisadoO blog conversou com Lis Cereja, dona da Enoteca Saint Vin Saint, organizadora da feira Naturebas e uma das maiores embaixadoras do vinho natural no Brasil. Para ela, o maior problema encontrado pelos produtores naturais hoje é a burocracia para a legalização, além do alto custo que ela representa. ""Ninguém gosta de ficar na clandestinidade. As pessoas sofrem muito para se legalizar, muitas vezes, precisam parar de fazer vinho, encontrar outro trabalho para conseguir a renda necessária para pagar todos os custos e só então voltar a fazer vinho. É uma coisa louca, e muita gente escolhe a clandestinidade para não abandonar o vinho até se regularizar"", afirma ela que tem trabalhado ativamente pela divulgação da situação dos vinhateiros. ""Este é o momento de levar a informação, expor a realidade e sensibilizar as pessoas da real situação dos produtores artesanais, que são precárias. A gente precisa do apoio do consumidor"", diz.Segundo a restaurateur, neste momento está sendo organizada uma frente de financiamento coletivo para auxiliar Zenker caso seu estoque não seja liberado. Uma plataforma chamada ""Vinho Livre"" está sendo criada também para auxiliar outros produtores que possam vir a ter o mesmo problema. ""Este é o maior patrimônio dele, o dinheiro de uma vida"", afirma.Continua após a publicidadeA campanha de financiamento tem como objetivo regularizar a situação de outros produtores. Uma das possibilidades é construir uma vinícola comum que pode ser compartilhada por vinhateiros de uma mesma região.O produtor Eduardo Z, da Arte da Vinha, que teve seus vinhos apreendidos em Garibaldi. FOTO: Alexandra Ungaratto/DivulgaçãoFoto:  EstadãoEla também organiza um leilão virtual do estoque de Eduardo Zenker, caso ele seja liberado. ""Vamos deixar claro que, caso não seja liberado, os vinhos não serão entregues e os lances ficam como doação. Mas estamos tentando reaver estoques por vias legais, apelando pelo bom senso.""Por fim, Lis conta ainda que vai conversar com membros das bancadas ruralista e do setor agrícola para tentar flexibilizar o processo de inclusão do vinho artesanal dentro das leis.Outros produtores de vinho natural estão temerosos que sejam os próximos a receber a fiscalização com mandatos de busca e apreensão. ""A repercussão desses vinhos foi muito grande fora do país, em feiras de vinhos naturais em Londres, Paris, foram muito comentados na mídia, até pela Jancis Robinson (crítica inglesa), e isso chamou a atenção de muita gente. Mas é importante lembrar que até as grandes vinícolas do Brasil começaram de forma clandestina"", afirma sobre o fato de as denúncias terem partido de gente do setor.""Todos os vinhateiros estão preocupados. Na serra gaúcha, os boatos correm.""Continua após a publicidadePor meio de nota, o Ibravin se manifestou sobre o assunto para afirmar que tem uma série de ações para auxiliar a formalização dos micro e pequenos produtores. Segundo o instituto, o Simples nacional para as vinícolas e para a regulamentação do vinho colonial podem ser um caminho para produtores de pequenos volumes. ""O Ibravin está de portas abertas e à disposição para auxiliar todos que tenham interesse em se formalizar e atuar de forma colaborativa"", afirma a nota."
17,https://www.estadao.com.br/paladar/blog-da-belle/leilao-online-de-vinhos-iconicos-inclui-rotulo-de-1894/,"Cerca de 100 lotes de vinhos icônicos estão catalogados e disponíveis na plataforma de leilões onlineiArremate, que promove seu leilão nesta terça-feira, 8. Entre os rótulos estão  Romanée-Conti, Château Latour, Château Petrus e Sassicaia. O pregão é uma promoção da escolaEnocultura, responsável pelos cursos WSET no Brasil, em parceria com o leiloeiroAloisio Cravo.Trabalhadores no vinhedo de Romanee-St.-Vivant vineyard, parte do Domaine de la Romaneé-Conti em Vosne-Romanee. FOTO: Theophile Trossat/NYTFoto:  EstadãoAlguns exemplos de lotes:- Lote Vertical Penfolds Grange: Safras 1981, 1982, 1988, 1989, 1990 e 1991 - Lote Muy Viejo: Pedro Domecq Imperial Oloroso 1894 - Lotes Super Value: Château Pichon Baron 1999 R$450; Biondi Santi 2008 R$650; Vega Sicilia Unico R$1300 - 100 pontos Parker: Château Haut-Brion, Pessac-Leognan 1961 e 1989; Château Lafite Rothschild, Pauillac 1986; Domaine de la Romanee-Conti La Tache 1990; Joseph Phelps Insignia Proprietary Red, Napa Valley 1997; Brunello di Montalcino, IL Marroneto Mad Grazie 2010Os vinhos estão em exposição na galeria de Aloisio Cravo (Rua Groenlândia, 1897 - São Paulo) até terça (8), das 10h às 18h. A mostra é aberta."
18,https://www.estadao.com.br/paladar/blog-da-belle/vinhos-feitos-com-tecnologia-mineira-ganham-premios-em-londres/,"Cinco vinhos brasileiros feitos com uvas cultivadas a partir de uma técnica desenvolvida por um mineiro foram premiados pela revistaDecanterem seu World Wine Awards 2017, realizado em maio. O prêmio é bem conceituado no mundo do vinho e condecorou outros 22 vinhos brasileiros.Vinhedos da Guaspari, em Espírito Santo do Pinhal, na região da Mantiqueira, em São Paulo. FOTO: Reinaldo Cozzer/DivulgaçãoFoto:  EstadãoNo caso dos premiados do Sudeste, a tecnologia é a dupla poda, desenvolvida pelo pesquisador Murillo Albuquerque Regina, da Empresa de Pesquisa Agropecuária de Minas Gerais (Epamig). O consultor pode ser consideradoo coração de uma nova fronteira vitivinícola do Brasil. O que ele faz é alterar o ciclo das vinhas e, em vez de realizar a colheita no verão, quando as chuvas são intensas e podem prejudicar o sabor e os aromas das uvas, colhe-as no inverno, com dias quentes e noites frias, que são ideais para seu amadurecimento, manutenção de aromas e para alcançar alta acidez da bebida.Os premiados são um rótulo da vinícola mineira Maria Maria Vinhos, o Bel Sauvignon Blanc, com 86 pontos e medalha de bronze; e quatro rótulos da Guaspari, localizada em Espírito Santo do Pinhal, em São Paulo: Vale da Pedra (93), Vista da Serra Syrah (91) e Vista do Bosque Viognier (90), com prata, e o medalha de ouro Vista do Chá Syrah (95).Você pode ler mais sobre as vinícolas aqui na reportagem sobrea nova fronteira de vinhosdo Paladar e na colunaSaca Essa Rolha que informa sobre o enoturismo recente da vinícola Guaspari.Café e vinhoContinua após a publicidade""Onde se faz café bom se faz vinho bom"", disse em entrevista ao Paladar no último ano. Segundo ele, a técnica dispensa correção na vinificação dos vinhos. ""Temos 14%, 15% de álcool que não pesam porque temos acidez. Sem chuvas, não há diluição. As noites frescas trazem a boa acidez e nos dão vinhos equilibrados que podem envelhecer"", afirma.O pesquisador Murillo Regina, da Epamig. FOTO: Acervo PessoalFoto:  EstadãoRegina tem mestrado e doutorado em viticultura e enologia em Bordeaux, além de um pós-doutorado sobre melhoramento da viticultura no Entav, braço do Instituto do Vinho e da Vinha da França. De lá trouxe ao Brasil, no início dos anos 2000, a técnica da poda invertida para o Sudeste.Hoje, coordena o núcleo técnico da Epamig, que funciona como uma encubadora de vinícolas experimentais, fornece mudas de cepas francesas para vinícolas do Brasil inteiro, com sua Vitácea Brasil, presta consultoria de manejo de vinhedos e toca a Associação Nacional de Produtores de Vinhos de Inverno, a Aprovin. E tem sua própria vinícola, a Estrada Real.VEJA AQUI A LISTA COMPLETA DOS VINHOS BRASILEIROS PREMIADOS PELA DECANTERContinua após a publicidadeArmando Peterlongo, Armando Memória Cabernet Sauvignon, Bronze, 88 pontos Serra Gaúcha, tintoArmando Peterlongo, Presence Extra Brut, Bronze, 86, Serra Gaúcha, BrancoAurora Moscatel, Bronze, 86, Serra Gaúcha, BrancoCasa Valduga, 130 Blanc de Noir Brut, Comenda, 84, Serra Gaúcha, BrancoCasa Valduga, Identidade Gran Terrior Arinarnoa-Marselan-Merlot, Bronze, 87, Serra do Sudeste, TintoCasa Valduga, Leopoldina Chardonnay, Bronze, 87, Serra Gaúcha/Vale dos Vinhedos, 2016, BrancoCasa Valduga, Leopoldina Chardonnay, Prata, 90, Serra Gaúcha/Vale dos Vinhedos, 2015, BrancoCasa Valduga, Leopoldina Merlot, Bronze, 89, Serra Gaúcha, 2013, TintoCasa Valduga, Raízes Gran Corte, Bronze, 89, Campanha, 2012, TintoCasa Valduga, RSV Brut, Comenda, 83, Serra Gaúcha, 2014, BrancoCooperativa Vinícola Aurora, Aurora Reserva Merlot, Bronze, 87, Serra Gaúcha, 2016, TintoCooperativa Vinícola Garibaldi, Chardonnay Brut, Bronze, 86, Serra Gaúcha, BrancoDomno do Brasil, Ponto Nero Blanc de Blancs Brut, Comenda, 84, Serra Gaúcha, BrancoDomno do Brasil, Ponto Nero Brut, Comenda, 85, Serra Gaúcha, BrancoDomno do Brasil, Ponto Nero Moscatel, Prata, 90, BrancoDomno do Brasil, Ponto Nero Rosé Brut, Bronze, 86, Serra Gaúcha, RoséGaribaldi Moscatel, Bronze, 86, Serra Gaúcha, BrancoGaribaldi Prosecco Brut, Comenda, 85, Serra Gaúcha, BrancaGuaspari Vale da Pedra, Prata, 93, São Paulo, 2015, TintoGuaspari Vista da Serra Syrah, Prata, 91, São Paulo, 2014, TintoGuaspari Vista do Bosque Viognier, Prata, 90, 2015, BrancoGuaspari Vista do Chá Syrah, Ouro, 95, 2014, TintoMaria Maria, Bel Sauvignon Blanc, Bronze, 86, 2015, BrancoPeterlongo Elegance Nature, Bronze, 86, Serra Gaúcha, BrancoSalton Brut, Bronze, 87, Serra Gaúcha, BrancoSalton Desejo Bronze, 86, Serra Gaúcha, 2011, TintoSalton Poética Rosé Brut, Comenda, 83, Serra Gaúcha, Rosé"
19,https://www.estadao.com.br/paladar/blog-da-belle/tres-vinhos-de-bordeaux-para-cada-classico-frances-no-casserole/,"O restauranteCasseroleoferece, a partir desta quinta-feira (17) até o dia 31, a possibilidade de harmonizar três vinhos com pratos clássicos franceses. São três os pratos escolhidos: cassoulet, boeuf bourguignon e cromesquis - espécie de croquete vegetariano com brie, cogumelos e azeite de trufa- que serão servidos com rótulos de Bordeaux selecionados pelo sommelier da casa, Tom.O boeuf bourguignon do Casserole, servido com um flight de três vinhos nos jantares até o dia 31/8. FOTO: Casserole/DivulgaçãoFoto:  EstadãoAgora, aos vinhos:Chateau Jamin, produzido entre os rios Garonne e Dordogne, é levemente encorpado, com aromas terrosos e intensidade;Chateau Beaumont, produzido em Côtes de Blaye, é fresco, de corpo médio e com aromas de frutas vermelhas ácidas; ePlaisir de Siaurac, Lalande de Pomerol, com muita fruta, taninos arredondados e grande intensidade de boca.As rês taças de vinho (125 ml cada) são servidas ao mesmo tempo e a experiência de harmonização sai a R$ 134 por pessoa. O menu estará disponível no jantar de terça a sexta-feira no restaurante.Mas caso você prefira fazer o exercício com brancos, a dica é sair da ""promoção"" e pedir o haddock com espinafre e ovo pochê, e por fora provar consultar o Tom. Para mim, ele sugeriu o Borgonha brancoJoseph Dhourin, R$ 220 a garrafa, e o Pinot Grigio da Masi, do Veneto,Masianco, por R$ 239 a garrafa.newsletterPaladarAs melhores críticas gastronômicas, receitas e dicas de bares e restaurantes, às sextas-feiras.inscreverAo se cadastrar nas newsletters, você concorda com osTermos de UsoePolítica de Privacidade.Continua após a publicidadeO haddok com ovo pochê e espinafre do Casserole. FOTO: Casserole/DivulgaçãoFoto:  EstadãoSERVIÇO La CasseroleLargo do Arouche, 346, Centro Tel: (11) 3331-6283 Quando: 17 a 31 de agosto Quanto: R$ 134 por pessoa Horário de funcionamento: jantar de terça a sexta-feira, das 19h às 24h"
