word,count
problema.,1
madeira,1
1%,1
(apesar,1
robert,1
todas,1
poucas,1
regras,1
frescor.,1
laterais,1
claros,1
gironde),1
responde,1
nunca,1
lembre-se,1
maturidade,1
pontos.publicidadecompartilhe:clique,1
"bar, espaço",1
café),1
universidade,1
janeiro,1
"sauvignon,",1
dei91,1
principal,1
europa),1
"oja”,",1
prestigiados,1
baixa,1
semelhança,1
1300,1
2006.,1
"sonho,",1
by,1
greig,1
(all,1
aberta.,1
partir,1
"baunilha,",1
magnífico:,1
brasileiro,1
paixão,1
gás,1
fechar,1
"santander,",1
collada,1
confere,1
cedo,1
“primeiro,1
pó.,1
significativamente,1
vender,1
"conti,",1
rodeiam,1
"denominação,",1
“bouquet”,1
r$250–,1
finalmente,1
garrafa.logo,1
plantas,1
joseph,1
tânicos.,1
faminto.,1
8,1
púrpura,1
"alta,cvneebodegas",1
lopez,1
priorato.o,1
oceano,1
ocupa,1
"tempo,",1
"1970,",1
ali,1
recebido,1
"morango,",1
jus,1
devem,1
"casa,",1
elevados,1
personalidade,1
2014,1
montroseproduz,1
dirigiu,1
montrosede,1
outra,1
revista,1
extrema,1
convidada,1
"perto,",1
"27,5",1
"ele.assim,",1
rioja.a,1
oeste,1
curtos,1
segundos,1
"restaurantes,wine",1
"manhã,",1
contentar,1
são:,1
ambiente,1
"há,",1
ganhou,1
alta:,1
novas).,1
prevista,1
(talvez,1
"cereja,",1
bebida,1
vinhoo,1
guardar.a,1
exportou,1
riojaa,1
(animal),1
daaoc,1
"chileno),",1
"2013,",1
enquanto,1
minuto,1
“beaujolais,1
"séculos,",1
boas,1
controlada,1
"atrativos.portanto,",1
"coloração,",1
"portanto,",1
colônias,1
"(mentol,",1
spirit,1
visitar,1
havia,1
mudado,1
“rápido”,1
gelado,1
tinto.,1
produz,1
"acrescentagarnacha,graciano,mazueloe",1
"verdejo).tradicionalmente,",1
delicadeza.no,1
devila,1
tecnologia,1
cravo.,1
“descansando”,1
colheita.,1
ênfase,1
tempo!,1
"espanhóis,",1
sub-regiões:rioja,1
cheios,1
dosvinhossignifica,1
molhado”,1
crescia,1
torno,1
gerais),1
explicação,1
vinho.recomendo!publicidadecompartilhe:clique,1
defeito.,1
"experiente,",1
coisa,1
retém,1
borras,1
owine,1
mediante,1
"vinícolas,",1
preços,1
perder,1
“evolução”,1
sã,1
hurtado,1
bordeaux e,1
palaisem,1
tanque,1
2013eviognier,1
harmonização,1
"barolo,",1
(dentro,1
riscos,1
fatores.na,1
"denominação),",1
"monde,",1
arrivé!”com,1
defeito.mudança,1
manchada,1
“estilo,1
maturana.para,1
surpreendentemente,1
altera,1
sassicaia,1
aporte,1
novembro.,1
permeia,1
vinhoperde,1
“defeito,1
produzem,1
influência,1
logroño,1
"diz,",1
"estrutura,",1
porto).o,1
30.000,1
célebre,1
vinícola esteve aberta,1
registrado,1
pinhal,1
disponíveis,1
secasou,1
tão,1
aerar,1
(apenas,1
competição.,1
campo,1
"proporciona,",1
"engarrafado,",1
exibindo,1
"totalmente,",1
tomar,1
(24,1
"vinhaço,",1
"saint-estèphe,",1
(dos,1
os confrades,1
nossonão,1
áreas,1
atingirem,1
560,1
"italianos,",1
"saboroso,",1
pontospara,1
suprime,1
chame,1
retorno,1
denominação,1
empregará,1
50º).hoje,1
sul-americana,1
extração,1
oxidação.um,1
reduzir,1
“bebível”,1
problema,1
284,1
impulso,1
riscalrespectivamente),1
balsâmico.,1
oficial,1
"incrível,",1
ficofi,1
surpresa!,1
adicional,1
temperatura,1
aoxidação.a,1
oxidado.um,1
partnership.o,1
(isto,1
"envelhecimento.assim,",1
principais,1
ido,1
livre,1
"mar,",1
(tintos,1
christian,1
vinho.e,1
"defeitos,",1
tanto,1
anualmente,1
"norte,",1
argilo-ferrosos,1
si.de,1
curral,1
65%,1
pena,1
breve.vinícola,1
300,1
meio,1
repleta,1
simplesmente,1
(taninos,1
"(bactericida),",1
ar.uma,1
vácuo,1
“partes,1
riscal.enquanto,1
280-300,1
classificado,1
dametem,1
normal,1
amorim;porto,1
sistemaguyot.,1
escasso,1
enófilos),1
sugerir,1
troque,1
categorias:jóven:são,1
"caramelo,",1
"d’enologie,",1
liberadas,1
vinhas,1
uvas.no,1
susceptíveis,1
sofreram.,1
predomina,1
100,1
"2012,",1
degustados,1
“vin,1
uva“gamay,1
tende,1
reserved)de,1
alcoólicos,1
ríspidos,1
800ha,1
romanée,1
“le,1
dothanksgiving(o,1
fresco,1
esmagadora,1
horrível! e,1
carpintaria,1
fazendo,1
100km,1
balsâmicos,1
18,1
almoçar nas,1
10:30h,1
linha,1
"mês),",1
"exportação,",1
"propriedade,",1
entrou,1
aponte,1
mostrar,1
"seca,",1
turístico,1
empreendimento,1
osyrah,1
visitação:,1
famosochâteau,1
"600 m²),",1
"francesas,",1
regina,1
epamig,1
80ha,1
mês,1
adquirindo,1
“chato”,1
oxidados,1
cause,1
importantesdenominaçõesdo,1
retornaram trazendo,1
demanda,1
seco.,1
drinkingvessels:exposição com,1
barossa,1
inoxtanque,1
oco.,1
abraçarem,1
despercebidos,1
abordar,1
 essas,1
consciência,1
fortes,1
–belíssimo,1
austrália.,1
lançamento);,1
ajudando,1
2018,1
dias.não,1
atraídos,1
"tradicionalmente,",1
considerações:–,1
100%,1
frequentemente,1
polifenóis,1
"turruntés,",1
dividi-lo,1
repouso,1
denominado,1
oxigenação;,1
pelaphylloxera.,1
rain-shadow”).,1
“experiências”,1
"toscana),",1
guaspari.por,1
usar,1
lavagem,1
portos,1
vendimia,1
cada),1
ambicioso,1
noites,1
untuosidade,1
oguaspari,1
exemplo),1
“cachorro,1
tetracloroanisol,1
"entretanto, com",1
incrível,1
"blanc,",1
tenuta,1
participar,1
(nouveausignifica,1
solução,1
médio-altos,1
26,1
"(remédio),",1
optei,1
estudos,1
tecnológica,1
30º,1
fazenda.,1
tintossyrah,1
2ª,1
"2017,",1
carbônico.,1
(cloroanisóis),1
registrada”,1
aluviais,1
fruta.,1
ricos,1
coração,1
spurrier,1
drenagem.,1
geral),1
avaliá-lo,1
vinhos?a,1
alavesa:,1
"blanco,",1
o “la,1
imperdível,1
"consequentemente,",1
brancos.,1
cru”,1
portugalfashion,1
belos,1
talvez,1
resultantes,1
estradas,1
"chá,",1
confesso,1
"sainte-hilaire,",1
predominantemente,1
cordón,1
“irmão,1
portuguêsthe,1
ocupada,1
lazer,1
momento exato,1
2015 o,1
"sedentos,",1
quer,1
produção.,1
comercial,1
dedoca(denominación,1
"atlântico,",1
"argilo-calcário,",1
couro,1
em 2002,1
"syrah,",1
3661-9191horários,1
moderada.,1
sabe,1
passou,1
algum,1
vão,1
(estrebaria),1
escola,1
culturais.publicidadecompartilhe:clique,1
daconfraria,1
nouveau.o,1
possibilidade,1
sabotar,1
passiveis,1
prestígio,1
"metros,",1
investindo,1
"apenasgamay,",1
locais,1
paulatinamente,1
–vinho,1
amplitude,1
enxertadas,1
opus,1
conhecíamos.o,1
retribuir,1
“vinhos,1
consumidor,1
"bromados,",1
"quais,",1
agrícola,1
frança.o,1
89,1
possa,1
espanholas,1
(hoje,1
qualidade…,1
"vinhas,",1
descrita,1
“bâtonnage“).vale,1
“jornal,1
“cruzada”,1
(denominación,1
sofrendo,1
italianos,1
abrir,1
cidra,1
maravilhosa,1
importância,1
navarra,1
esparadrapo),1
café.,1
gastronômico.,1
(phd,1
pessoa:,1
uso.,1
"especiarias,",1
pele,1
cereja),1
"anti-oxidante,",1
lembre-se:,1
40km,1
visão,1
fairebordalês,1
embarricas,1
"internacionalmente,",1
2013.,1
necessidade,1
concreto,1
"blanc”,",1
"tutti-frutti,",1
seqüência,1
"vin”,",1
proveitando-se,1
atijoladas.os,1
ensolarados,1
equipe,1
adequados,1
abstêmios),1
américa.nessa,1
elogiados,1
conduzidas,1
avaliados,1
conceituados,1
"(groselha,",1
(na,1
"espanha,",1
maior influência,1
vizinha,1
viña,1
entender,1
operação,1
vilas,1
exuberância,1
excessivo,1
60,1
necessitam,1
liderados,1
"mercadoassim,",1
caixas,1
juventude,1
reflexos,1
banana,1
despertar,1
especializadas),1
(vou,1
influenciaram,1
cantabria,1
“segundo,1
referência,1
cara,1
dedicados,1
museum:the,1
viticultores,1
tuti-fruti,1
feito,1
"permite,",1
compõe,1
alterações,1
prolongando,1
"americano,",1
sido,1
sabendo,1
"cético,",1
celebra,1
desafio,1
saúde,1
tributário,1
"chocolate,",1
(inicialmente,1
carbônicae,1
franceses,1
impedindo,1
décadas.degustandonaconfraria,1
"château,",1
animal,1
altíssima,1
“world,1
casas,1
chegar ao,1
"ármário,",1
depende,1
hora…a,1
limiar,1
substâncias.,1
alternativa,1
"regulador,",1
baja:,1
uns,1
14:30hvisitação,1
14º,1
complexidade…,1
alto,1
imaginam,1
ppt,1
zona,1
costumava,1
nenhuma),1
variedade,1
importante,1
tca.e,1
(30%,1
“fácil”,1
fundo,1
devidamente,1
day“.nos,1
“estratégia”,1
intragável.estudos,1
medio-baixo,1
destinado,1
específico,1
castanhos.,1
orgânicos,1
contaminada,1
península,1
frança,1
(“efeito,1
persistência,1
"vinifera,",1
"real,",1
climatizada…,1
torna,1
apesar,1
conhecida,1
porto.a,1
"fazenda,",1
gustavo,1
"próprio,",1
comercializado.até,1
lançamento,1
beaujolais”.,1
evitando,1
saiba,1
estragado,1
(bromoanisóis),1
dos.,1
2011,1
history,1
centenária,1
"londres,",1
mereceu,1
jovem,1
imagina,1
(existentes,1
moderno,1
"opinião,",1
35%,1
francês auguste,1
mostrando,1
estabelecimento,1
dinheiro,1
financiar,1
de 1860,1
vinícola.o,1
ouro(com,1
associaçãoforum,1
sábados,1
beaujolais(região,1
“defeituosos”,1
imensa,1
"mofado”,",1
macios.,1
longevos,1
60%,1
"cortiça,",1
200km,1
"dizer,",1
rosa-clara.,1
1951,1
“beaujolais-villages,1
"drouhin,adquirida",1
surgem,1
"resseque,",1
"exceto,",1
fungos,1
praga).,1
"quando,",1
status,1
baunilha.,1
excelente!,1
consiste,1
lagosespírito,1
(entre,1
própria,1
colocados,1
madura,1
"charutos,",1
reergueu,1
preservando,1
engenheiro,1
"visita,",1
escala,1
porfalha,1
“microoxigenação”,1
gosto,1
atinja,1
quantidades,1
preferindo,1
"intensos,",1
junho,1
vinícola.saúde!!tudo,1
agropecuária,1
delicioso passeio pelo,1
"borgonha),",1
recebem,1
trepidação,1
minoria).e,1
contribui,1
moderna,1
7%,1
nota:,1
pessoas.a,1
defensivos,1
“novo”,1
ideia,1
mercado.,1
caramelo.,1
garrafa.não,1
quentes,1
maturana,1
brancos),1
florais,1
finos,1
estabelecidos,1
exposições,1
guasparilocalizada,1
sob,1
"california,",1
"taransaud,",1
2014esyrah,1
reunir,1
terraços.,1
evoluiu,1
gastronomia,1
milhão,1
"setembro,",1
moscato.,1
vinhedo).,1
considero,1
tentando,1
demarketingpara,1
macios.fácil,1
consumidos,1
murrietaemarqués,1
constituída,1
mazuelo,1
produtora,1
uma parceria,1
curto,1
batalhão,1
instrumento,1
data),1
melhora,1
iremos,1
ocupação,1
experience:museu dedicado,1
lucrativo,1
460m,1
micro-oxigenação,1
alterando,1
àyvonne,1
portuguesa,1
experience:um,1
chá”,1
população,1
"filme,",1
"atmosférico,",1
âmbar,1
conta,1
último,1
montroseé,1
murillo,1
"fevereiro,",1
"imediato,",1
oferecer,1
"2,4,6-tribromoanisol",1
"riojanos,",1
"francesa,",1
heredia.no,1
"navarra,",1
associação,1
períodos,1
paulista.a,1
parte). foi,1
macedo,1
frére,1
violáceos,1
"jérez,",1
sulfitos,1
"importante,",1
a maneira,1
blends,1
vivo,1
acompanho cada,1
absorver,1
argilo-ferrosos.,1
negras,1
"croft,",1
the,1
município,1
início,1
impróprio,1
"necessário,",1
minúscula,1
adição,1
doses,1
quanto,1
"meio-ambiente,",1
branqueamento,1
1-10,1
devastados,1
vinda,1
precipitação,1
"argilo-calcáreos,",1
"1855,",1
"estruturados,",1
variedades,1
segundo,1
2015(este,1
jérez),1
deixá-lo,1
praga,1
umla,1
resumo:,1
vinhaço!!,1
"valley,",1
"petrus,",1
d’água”,1
"novembro,",1
infelizmente,1
tratar,1
descanso,1
grand,1
"selados,",1
so2),1
osavoir,1
"fria,",1
chocolate,1
macios,1
mundial.,1
da jovemvinícola,1
membros,1
modo,1
perderá,1
comum,1
"ebro,",1
"manual,",1
concursodecanter,1
rótulos,1
“quanto,1
decorrente,1
corretamente,1
demonstram,1
rosca),1
400mm.rioja,1
"único,",1
premiados,1
diferente,1
competiçãosyrah,1
puramente,1
"jovens,",1
vemos,1
comparados,1
existentes,1
acima,1
encorpados,1
aviura(conhecida,1
garnacha).,1
vasta,1
destinadas,1
11º,1
longe,1
recusado,1
tintos.o,1
seca,1
2003”la,1
projeto,1
pela maturação nas,1
dica!“se,1
“aroma”,1
dano,1
dúvida,1
"gaia,",1
360,1
"poda“,",1
blanctanques,1
guasparirua,1
inox.,1
espetaculares!fica,1
doterroire,1
madeiras),1
"média-alta,",1
mostravam,1
britânicadecanter),1
safra de,1
americanos,1
vinhosbarricas,1
“descansam”,1
pontos.a,1
anos.quando,1
dessabor,1
“terciárias”,1
“gosto,1
mediterrâneo.,1
relacionados,1
epermite,1
parque,1
e-mail:,1
parâmetro,1
ressecamento,1
"denozes,frutas",1
"educadamente,",1
trocar,1
localiza-se,1
 —,1
ponta:,1
perfeita,1
admiração,1
medalhas,1
noir,1
extensão,1
uvas).,1
"toffee,",1
prová-lo!,1
350,1
estado,1
(o,1
co2,1
r$156,1
escondido,1
sintéticas,1
comola,1
mil,1
di,1
sempre:,1
“os,1
(tema,1
ochâteau,1
atingir,1
macia.em,1
caminhão,1
adaptado.sempre acompanhado,1
álcool),1
"chegou!”),",1
25%,1
encontrado,1
"nenhuma,",1
ligação,1
basco).seu,1
“crianza”,1
auge.,1
guarda!,1
150,1
serra”),1
poda,1
ânfora,1
utilizados,1
programa,1
matura,1
gerações,1
ocasião,1
isola,1
substituído,1
merlot.,1
vinem,1
"paris,",1
etapas,1
quase,1
permita,1
internacional,1
verão,1
"datempranillo,",1
vinhedoygay(93%,1
tabaco,1
amigos!,1
wine”,1
"(e,",1
dias,1
"rhône,",1
flávia,1
utilizado,1
bosque,1
aberta,1
descrito,1
madeiras,1
incríveis,1
(abandonados),1
enoturismo,1
pinhal.,1
safras,1
cai,1
terrível”,1
equilibrados,1
"são,",1
"blanca,",1
"envelhecimento),",1
aqui,1
"palato,",1
"copos,",1
trabalho,1
até provar,1
conceito,1
desagradáveis,1
bomba,1
de bordeaux ao,1
"fonseca,",1
altitudes,1
post).“dusty,1
falando.,1
"normalmente,",1
característica,1
encarar,1
ocorrer,1
britânico,1
complexidade,1
frente.,1
virei,1
"côte-rotie,",1
"francês,",1
"descontraído,",1
lojinhas,1
"abençoados”,",1
guardar.e,1
escoando,1
província.,1
(48,1
terroir.,1
gerações.,1
levaram na,1
"grupo symington,",1
douro),1
conseguirmos,1
amaison,1
geralmente,1
certos,1
vinhobouchonnéé,1
adegas,1
sobrevive,1
exportações,1
agradável.,1
(bem,1
(ex-enólogo,1
resultado,1
guardados,1
chegaram,1
largura.,1
"“reserva“,",1
paulo,1
francêsbeaujolais,1
brindar,1
obrigados,1
origen),1
mazuelo.,1
1944,1
enxuta,1
novas,1
e aumentará,1
prêmios,1
planos,1
prato,1
virem,1
1960,1
taylorsestão,1
"comprovado, ano",1
levado,1
"moléculas2,4,6-tricloroanisol(tca),",1
minúsculas,1
tradicional,1
"logroño,",1
(uma,1
minutos…o,1
(tba).,1
metade,1
modernos,1
produtos,1
complexidade.segundo,1
conveniência,1
racional,1
bela,1
sabores,1
r$212–,1
resultou,1
antigos,1
françois,1
tinto,1
iniciais.,1
produtores.,1
"graciano,",1
velho”,1
through,1
acabara,1
pesquisa,1
paradisíaca,1
pedro,1
coisa:,1
especiarias,1
herbal,1
não.,1
impossível,1
limite,1
boca:,1
transferidos,1
pequenas,1
ciclo,1
"cave,",1
fácil,1
nouveau!,1
considerar,1
velho,1
r$73–,1
"teoricamente,",1
vinho!desde,1
permitiu,1
perfeita!o,1
carbônica).,1
atravessar,1
cellar”,1
tintos).,1
efeito,1
“fedor”,1
aumenta,1
maneira,1
vinho.embora,1
blancae,1
trabalha,1
"último,",1
oxigênio).,1
brunello,1
"especial,",1
alergia,1
luciano,1
heras,1
"cultural, oferecendo",1
"mondavi,",1
inédito,1
restaurante,1
americanos),1
todaaoc,1
vertical. no,1
compreende,1
leste.,1
aveludados.,1
cedo.depois,1
“amazing,1
onde,1
chegada,1
"vibrante,",1
"dourados,",1
torná-lo,1
"saúde,",1
territórios,1
permitida,1
reserva:período,1
melhores,1
5%,1
dedicado a,1
tem origem,1
tulha,1
"safras,",1
(demoramos,1
faltou,1
vintage,1
espanhola.,1
“modernização”,1
acastanhados),1
estaria,1
devitis,1
safrapara,1
world,1
brasileiros,1
(“o,1
volume).vamos,1
terroir,1
"português,",1
"turistas,",1
"noir,",1
registro,1
desaparecem,1
produto).a,1
ninguém,1
tornam-se,1
95%,1
suaves,1
“deuxième,1
 são,1
identificado,1
r$120degustando…após,1
vinhos.o,1
foto),1
peça,1
rioja.o,1
médios.,1
médoc,1
começou,1
"entanto, foram",1
região),1
"incessantemente,",1
varietal,1
pior:,1
(lembrando,1
indica,1
"poder,",1
ou bromados,1
império,1
volta,1
"continental,",1
passado,1
dicidi,1
"taylor’s,",1
criar,1
microclima,1
albuquerque,1
"técnica, eu",1
dei,1
"seguir,",1
parece,1
10,1
atuação,1
vamos,1
frescos.rioja,1
aptos,1
ages:museu,1
linda,1
brancosguaspari,1
"localmente,",1
contaminado,1
bouchonné!,1
frutados.rioja,1
acidez.os,1
envelhecidos,1
a oportunidade,1
tostado,1
"taninos,",1
vinhos”,1
clones,1
sucesso,1
pousada,1
(um,1
possuem,1
falha,1
garrafa.o,1
(da,1
época alguns,1
fundaram,1
"geral,",1
seleccionada,1
"aromas,",1
guasparifoi,1
time,1
cavalcante.o,1
intactas,1
características,1
(tempranillo,1
4%,1
sábado,1
"disso,",1
"potencial,",1
"método,",1
montalcino,1
comércio.,1
"em 1926,",1
basco,1
“grand,1
"finalmente,",1
realizada,1
edição,1
maracujá.,1
"bago,",1
(por,1
perigosa,1
arquitetura,1
transportado,1
substâncias,1
viável:,1
"frutados,",1
charutos,1
adquiriu,1
conquistado,1
preço!,1
semana,1
4ª,1
jabuticaba,1
"tropical,",1
recomenda-se,1
vinho).,1
hoje,1
viável.,1
relação,1
"madura),",1
fiz,1
castanho-alaranjada,1
bouchonné.bouchonnéo,1
baixo,1
linda),1
explorando,1
envelhecem,1
carvalho.reserva:tempo,1
existem!,1
“maiores”,1
agrícolas.a,1
rosé,1
julgar,1
prateleiras,1
tawny,1
viram,1
embora,1
garrafa…minha,1
